atom_id,order_no,service_code,service_name,service_sequence,scene_overview_code,scene_overview_name,sop,vas_des,atom_status
530853,VASC000000270588,OSF8V1716,Anker加急出库,1,NULL,NULL,仓库根据订单情况判断能否在【指定出库日期】之前完成增值，若无法操作加急，请“异常终止”增值订单，若可以操作，请填写加急实际操作工时并“完成”增值 注意（非常重要！！！）： 1. 加急增值完成标准： *标准出库：加急订单出库日期应早于应出库日期，若不符合此条件，请“异常终止”增值订单 *自提出库：加急订单暂存日期应早于应暂存日期，若不符合此条件，请“异常终止”增值订单 2. 仓库实际操作工时，请提前记录并如实填写，最终会根据此工时收取客户费用 3. 需要在出库前完成此增值，否则增值将会被自动“异常终止”,NULL,CO
530859,VASC000000270591,OSF8V1755,出库核对EAN码,1,NULL,NULL,步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖,NULL,CO
530877,VASC000000270594,OW01V1602,入库其他服务需求,1,20251205,【入库】新单上架到预报单，无需更换包裹条码,【背景】客户货物未提前注册sku下单，导致货物到仓后无入库单触发包裹条码批量异常,,
530889,VASC000000270606,OSF8V1749,审核出库单,1,NULL,NULL,仅万邑通内部发起,NULL,CO
531072,VASC000000270678,OW01V1600,提供海外仓监控视频-少单品调查,1,NULL,NULL,根据到仓订单具体情况提供对应视频：,,
531078,VASC000000270684,OSF6V1673,无主货找回-6个自然日内,1,NULL,NULL,根据客户提供的单据信息找货，若超过1h未找回，则反馈无法找回,NULL,CD
531081,VASC000000270696,OW01V1602,入库其他服务需求,1,20250407004,【入库】尺重/标签辨识后换标上架,该包裹已上架,NULL,CD
531087,VASC000000270699,OSF6V1752,无主货找回（6个自然日内）-仓库创建无RMA退货单,1,NULL,NULL,步骤1：按照客户提供的快递单号或者POD尝试找回无主货 步骤2： ①若货物找回，请仓库创建无RMA退货单上架并反馈退货订单号，然后【完成】增值单 ②若货物未找回，请【完成】增值单  注意：此增值无论商品是否找回，请将增值单更新为【已出库】,NULL,CO
531285,VASC000000270717,OSF6V1596,单品拆分后上架（拆分为一个SKU）,1,NULL,NULL,1.拆分单品，拆分为同1个SKU,,
531252,VASC000000270744,OSF8V1620,Winit线下尾程服务,1,NULL,NULL,"""1、仓库/尾程SD报价；",,
531282,VASC000000270780,OW01V1602,入库其他服务需求,1,20250407020,【入库】组合后上架,【背景】RT16000291907447CN退货大批量商品（20件）异常，需按新入库单上架。,,
531363,VASC000000270798,OW01V1602,入库其他服务需求,1,20250407003,【入库】上架前拆包装,【背景】WI49464000入库单的外箱和中箱需拆除，上架内部20个A包。,,
531369,VASC000000270834,OW01V1602,入库其他服务需求,1,20250407003,【入库】上架前拆包装,【背景】WI49455755入库单的42箱外箱和中箱需拆除，M010000000010469460，120件和M010000000010469346，360件。,,
531426,VASC000000270843,OW01V1599,提供海外仓监控视频-少包裹调查,1,NULL,NULL,根据到仓订单具体情况提供对应视频：,,
531387,VASC000000270849,OSF8V1755,出库核对EAN码,1,NULL,NULL,步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖,NULL,CO
531423,VASC000000270852,OSF8V1601,出库其他服务需求,1,20250407013,【出库】指定位置贴商品/包裹标签/快递面单,仓库操作步骤：,,
531483,VASC000000270861,OSF6V1603,库内其他服务需求,1,20260127001,【库内】商品指定位置贴标,背景：客户新到仓的货物包装颜色跟旧的不一样，所以为了区分，客户要把旧SKU库存下架换标以另外SKU重新上架。,,
531453,VASC000000270867,OSF8V1755,出库核对EAN码,1,NULL,NULL,步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖,NULL,CO
531522,VASC000000270882,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
531501,VASC000000270885,OSF6V1603,库内其他服务需求,1,20260127,【出库】覆盖指定包裹标签,仓库操作步骤：,,
531513,VASC000000270891,OSF6V1671,逆向取货,1,20250723,【尾程】Anker Crowfoots出库,仅收费，无需仓库操作,NULL,CO
531582,VASC000000270912,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
531615,VASC000000270936,OSF6V1603,库内其他服务需求,1,NULL,NULL,,NULL,CD
532005,VASC000000270945,OSF8V1601,出库其他服务需求,1,20250818,【出库】清除配件,仓库操作步骤：,,
531630,VASC000000270948,OW01V1602,入库其他服务需求,1,20260320,【入库】	商品异常更换包裹标签商品标签新单上架,【背景】6托其他仓库转来万邑通的货物，没有下入库单，其中51件货物无标签，需新单上架并补贴包裹标签和商品标签。现货物已在仓，51件无标签货物仓库已分拣出来了。,,
531645,VASC000000270957,OW01V1757,Aiper开箱检查良品不良品,1,NULL,NULL,步骤1：找到原增值单，查看原增值单并定位到需要检查的包裹编码 →检查数量要求： ①①有贴纸，且温度贴纸变色，整箱所有单品开箱检查 ②无贴纸，整箱抽查10%（四舍五入）单品开箱检查 步骤2：根据客户提供的SOP检查并【拍照】反馈（注意：请在监控下操作），并反馈良品不良品数量及对应照片 步骤3：检查结果处理： ①检查为不良品：上架到不良品 ②检查为良品：上架到良品 ③无法判定是否为良品或者不良品：暂存，线下联系客服等待客户处理,NULL,RT
531639,VASC000000270963,OSF6V1603,库内其他服务需求,1,20250407045,【库内】辨识后贴标上架+销毁,仓库操作步骤：,,
531747,VASC000000271011,OSF8V1601,出库其他服务需求,1,20250407013,【出库】指定位置贴商品/包裹标签/快递面单,操作步骤：,,
531777,VASC000000271029,OSF6V1647,货权转移（改数模式）,1,【In-warehouse】Transfer of ownership of goods,【库内】货权转移,此增值仅用于收费，IT系统改数，无需仓库实物流操作。,,
531870,VASC000000271047,OSF6V1603,库内其他服务需求,1,202507141,【出库】采集SN码,背景：M010000000009159306、M010000000009280289   这个2个商品入库出现批量破损，扫描SN码追责产商。,,
531852,VASC000000271071,OSF6V1603,库内其他服务需求,1,20250407062,【库内】指定单品/库位商品更换标签上架,背景：接仓库反馈原增值单VASC000000268278---库内换商品条码增值，因仓库无法批量打印商品条码，导致增值实际只完成了64件。剩下的1959目前还在库冻结。仓库要求剩下的未换标商品，客户提交库内非标特批增值处理。,,
531888,VASC000000271086,OW01V1602,入库其他服务需求,1,20250407004,【入库】尺重/标签辨识后换标上架,【背景】WI48607566 WI48607680 WI48607712 WI48607531 WI48607621 WI48607776 WI48607591 WI48607748 WI48607806  3020件已经发货在途。商家商品由于平台治理原因下架，链接无法捞回，故申请在入仓前进行换标增值服务。,,
531900,VASC000000271092,OW01V1602,入库其他服务需求,1,20250407003,【入库】上架前拆包装,【背景】WI49481070入库单的外箱和中箱需拆除，上架内部1个单品，M010000000010469021，20件。,,
531966,VASC000000271101,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
532026,VASC000000271113,OSF6V1603,库内其他服务需求,1,NULL,NULL,,NULL,CD
532047,VASC000000271116,OSF6V1603,库内其他服务需求,1,20250808003,【库内】良品转不良品上架,仓库操作步骤：,,
532083,VASC000000271125,OSF8V1755,出库核对EAN码,1,NULL,NULL,步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖,NULL,CO
532149,VASC000000271161,OSF8V1755,出库核对EAN码,1,NULL,NULL,步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖,NULL,CO
532185,VASC000000271170,OW01V1600,提供海外仓监控视频-少单品调查,1,NULL,NULL,根据到仓订单具体情况提供对应视频：,,
532191,VASC000000271173,OSF8V1755,出库核对EAN码,1,NULL,NULL,步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖,NULL,CO
532215,VASC000000271179,OSF6V1603,库内其他服务需求,1,20250407035,【库内】拍摄照片/视频,背景：Temu店铺解封申诉,,
532221,VASC000000271185,OSF6V1603,库内其他服务需求,1,20250407035,【库内】拍摄照片/视频,仓库操作步骤：,,
532227,VASC000000271188,OSF8V1755,出库核对EAN码,1,NULL,NULL,步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖,NULL,CO
532233,VASC000000271191,OSF8V1755,出库核对EAN码,1,NULL,NULL,步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖,NULL,CO
532239,VASC000000271194,OSF8V1755,出库核对EAN码,1,NULL,NULL,步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖,NULL,CO
532287,VASC000000271203,OSF8V1749,审核出库单,1,NULL,NULL,仅万邑通内部发起,NULL,CO
532299,VASC000000271206,OSF8V1755,出库核对EAN码,1,NULL,NULL,步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖,NULL,CO
532311,VASC000000271218,OSF8V1755,出库核对EAN码,1,NULL,NULL,步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖,NULL,CO
532329,VASC000000271230,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
532335,VASC000000271233,OSF8V1755,出库核对EAN码,1,NULL,NULL,步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖,NULL,CO
532344,VASC000000271236,OSF8V1755,出库核对EAN码,1,NULL,NULL,步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖,NULL,CO
532347,VASC000000271236,OSF8V1716,Anker加急出库,1,NULL,NULL,仓库根据订单情况判断能否在【指定出库日期】之前完成增值，若无法操作加急，请“异常终止”增值订单，若可以操作，请填写加急实际操作工时并“完成”增值 注意（非常重要！！！）： 1. 加急增值完成标准： *标准出库：加急订单出库日期应早于应出库日期，若不符合此条件，请“异常终止”增值订单 *自提出库：加急订单暂存日期应早于应暂存日期，若不符合此条件，请“异常终止”增值订单 2. 仓库实际操作工时，请提前记录并如实填写，最终会根据此工时收取客户费用 3. 需要在出库前完成此增值，否则增值将会被自动“异常终止”,NULL,CO
532407,VASC000000271263,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
532446,VASC000000271290,OSF6V1647,货权转移（改数模式）,1,【In-warehouse】Transfer of ownership of goods,【库内】货权转移,此类增值仅用于收费，IT系统改数，无需仓库实物流操作。,,
